,date,text,tweet,labels,sadness,analytical,joy,tentative,confident,fear,anger
10,18-05-2020 23:57,"@icc recommends banning saliva on ball for polishing, non-neutral match officials citing travel restrictions, and more nos of DRS per term as an interim measure amid the pandemic.",remend   ban   saliva   ball   polish   non   neutral   match   offici   cite   travel   restrict   no   dr   per   term   interim   measur   amid   pandem  ,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,18-05-2020 23:57,"Projects like clean ganga mission and BS VI norms is on peak without spending a penny. Now, we have already achieved what we wanted. Now how to maintain? Take actions. Otherwise, No use of lockdown. @moefcc @cleangangasmcg @PrakashJavdekar @rajeshchudasma @cleanganganmcg pic.twitter.com/7t9atrtpLr",project   like   clean   ganga   mission   b   vi   norm   peak   without   spend   penni   alreadi   achiev   want   maintain   take   action   otherwis   use   lockdown      twitter      tatrtplr  ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,18-05-2020 23:57,"""#Covid_19: #China commits $2 billion to fight the pandemic"" #Coronavirus  https://twitter.com/i/events/1219057585707315201Â â¦",covid   china   mit   billion   fight   pandem   coronaviru   http   twitter      event  ,-1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13,18-05-2020 23:57,Such a delight to interact with young seekers on Spiritual path esp during such unprecedented #coronavirus global pandemic crises. Thanks @AliAlmoosavi bhai for creating sacred spaces for learning n recitation of Holy Quran Sharif in most melodious n pious voices. #YouthVoices pic.twitter.com/8NlRy6oxIl â at Dargah Ajmer Sharif,delight   interact   young   seeker   spiritu   path   esp   unpreced   coronaviru   global   pandem   crisi   thank   bhai   creat   sacr   space   learn   n   recit   holi   quran   sharif   melodi   n   piou   voic   youthvoic      twitter      nlryoxil   dargah   ajmer   sharif  ,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,18-05-2020 23:57,They way COVID 19 was presented at least 50% of world population shud have died World experts shud investigate what caused COVID 19 to appear & who benefits from sale of Vaccine. @JoeBiden @BarackObama,way   covid   present   least   world   popul   shud   die   world   expert   shud   investig   caus   covid   appear   benefit   sale   vaccin  ,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,18-05-2020 23:57,"#CurrentMood after reading that Lockdowns are back on from 8pm to 6am starting Wednesday: 

#lockdown  pic.twitter.com/a8yLVGkfz1",currentmood   read   lockdown   back   pm   start   wednesday   lockdown      twitter      aylvgkfz  ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,18-05-2020 23:56,"Ditto in Indian context. The frontline warriors The Doctors, nurses, med staff and the police force didnât get a penny in #20LakhCroreStimulus . They deserved a piece of that pie. #Covid_19india #ThankYouWarriors @PMOIndia @nsitharamanoffc https://twitter.com/tim_brannigan/status/1262105758327603211Â â¦",ditto   indian   context   frontlin   warrior   doctor   nurs   med   staff   polic   forc   get   penni   lakhcrorestimulu   deserv   piec   pie   covid   india   thankyouwarrior   http   twitter      tim   brannigan   statu  ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17,18-05-2020 23:56,Hiring #Dotnet #FullStack professionals for Bangalore location. Candidates who are willing to relocate after lockdown relaxed are welcome to apply. Relevant exp 5+yrs. share your profile with ilayaraja.ramanathan@techmahindra.com @tech_mahindra,hire   dotnet   fullstack   profession   bangalor   locat   candid   will   reloc   lockdown   relax   wel   appli   relev   exp   yr   share   profil   ilayaraja   ramanathan   techmahindra     ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,18-05-2020 23:56,"@DrSJaishankar you have to help this guy out. Iâm sure there are many like him.

 https://www.instagram.com/tv/CAVeIabB3X-/?igshid=zw9bh0n5pc95Â â¦
#IndianStuckAbroad #ExternalAffairs #India #Covid19 #lockdown @indiainfrance @PMOIndia 
Iâm sure if @S",help   guy   sure   mani   like   http   ww   instagram      tv   caveiabbx   igshid   zwbhnpc   indianstuckabroad   externalaffair   india   covid   lockdown   sure   aliv   would   help  ,-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,18-05-2020 23:55,"ICMR COVID19 testing rules revised      All persons with fever/ cough respiratory infections in containment zones/admitted in  hospitals (ILI,SARI),symptomatic/ asymptomatic contacts of +case (day5&day10) to be tested. No emergency procedures to be denied for want of Covid Tests",icmr   covid   test   rule   revis   person   fever   cough   respiratori   infect   contain   zone   admit   hospit   ili   sari   symptomat   asymptomat   contact   case   day   day   test   emerg   procedur   deni   want   covid   test  ,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,18-05-2020 23:55,"28 corona virus cases are from 'single source' 

I hope authorities completely seal 
@ZeeNews
 building, put entire staff along with Sudhir Chaudhary under quarantine, to prevent further spread of the virus. Rule should be the same for everyone.
 
#ZeeNewsSealKaro pic.twitter.com/BzmFQ4Hlzr",corona   viru   case   sl   sourc   hope   author   plet   seal   build   put   entir   staff   along   sudhir   chaudhari   quarantin   prevent   spread   viru   rule   everyon   zeenewssealkaro      twitter      bzmfqhlzr  ,-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,18-05-2020 23:55,Covid 19 cases crossed 1 lakh mark in India. Active cases 57931.  pic.twitter.com/1h4p16EBbI,covid   case   cross   lakh   mark   india   activ   case      twitter      hpebbi  ,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,18-05-2020 23:55,"After the announcement by Shri Vijay Rupani about lockdown 4.0 guidelines , received 100 WhatsApp msg saying - #weareopen. Waiting for 8 more , so that I can make a rosary of 108 beads and chant their names.

#lockdown4guidelines
#coronavirus
#mondaythoughts",announc   shri   vijay   rupani   lockdown   guidelin   receiv   whatsapp   msg   say   weareopen   wait   make   rosari   bead   chant   name   lockdownguidelin   coronaviru   mondaythought  ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,18-05-2020 23:55,What's the rationale behind the limited open hours. Essentials/Grocery shops are open only for 3-4 hours. People are crowding heavily. The very purpose is defied as you're increasing the crowd density per minute by forcing them in open hours. As if corona spreads only 7am to 7pm.,rational   behind   limit   open   hour   essenti   groceri   shop   open   hour   peopl   crowd   heavili   purpos   defi   increas   crowd   densiti   per   minut   forc   open   hour   corona   spread   pm  ,-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24,18-05-2020 23:55,Those who don't observe social distancing etc. are responsible for convid's spread whether or not there is lockdown.,observ   social   distanc   etc   respons   convid   spread   whether   lockdown  ,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,18-05-2020 23:54,"@narendramodi @myogiadityanath @dr_maheshsharma @PankajSinghBJP Myself an Senior Architect & I had opened my office in January. Whatever fund I had I invested on marketing. When I was about to get work, Corona started. Now I don't know how to survive, as ",senior   architect   open   offic   januari   whatev   fund   invest   market   get   work   corona   start   know   surviv   in   pleas   help  ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,18-05-2020 23:54,"@TelanganaCMO @KTRTRS @KTRoffice Sir,my brother family coming Fr Tanzania to banglore/kochi no flight to hyd,so once they reach to banglore/kochi our state govt will bring them to hyd or they take quarantine in Bangalore/kochi,can u pls clarify we are wor",sir   brother   famili   e   fr   tanzania   banglor   kochi   flight   hyd   reach   banglor   kochi   state   govt   br   hyd   take   quarantin   bangalor   kochi   u   pl   clarifi   worri   thank  ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,18-05-2020 23:54,Waiting eagerly for #GulaboSitabo on 12June at #AmazonPrime.This is  the first film World can see together.. Soo thrilling.. In the #LockDown nothing could be soo Sweeter than the release of the Film of #ShahenShah..We are living the History..Enjoying the #BachchanEra 2 infinity pic.twitter.com/29C2VGqNbs,wait   eagerli   gulabositabo   june   amazonprim   first   film   world   see   togeth   soo   thrill   lockdown   noth   could   soo   sweeter   releas   film   shahenshah   live   histori   enjoy   bachchanera   infin      twitter      cvgqnb  ,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
28,18-05-2020 23:54,"If v calculate total number of death of #migrant workers due to accident it would b higher than death due to #Corona n #India .
So I request government 2 plan ..",v   calcul   total   number   death   migrant   worker   due   accid   would   b   higher   death   due   corona   n   india   request   govern   plan  ,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29,18-05-2020 23:53,"Cheers to the easing of lockdown restrictions ð¥. Glass & booze courtesy of certified alcoholics singh_arpreet richie_arora & @SahilSachdeva07 â¤.
#enoughsaid #baldandbearded #hangingon #instapic #scruffy #lockdown2020â¦  https://www.instagram.com/p/CAVtCbhlJR-/?igshid=rtzqcaykc3bhÂ â¦",cheer   eas   lockdown   restrict   glass   booz   courtesi   certifi   alcohol   sh   arpreet   richi   arora   enoughsaid   baldandbeard   hangon   instap   scruffi   lockdown   http   ww   instagram      p   cavtcbhljr   igshid   rtzqcaykcbh  ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,18-05-2020 23:53,"Extraction movie mai Chris Hemsworth ne 954 goliya chalayi. 
#Lockdown4 #Quarantine #ExtractionNetflix",extract   movi   mai   chri   hemsworth   ne   goliya   chalayi   lockdown   quarantin   extractionnetflix  ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,18-05-2020 23:52,BREAKING: here we go with round 2 of the lockdown! UAE is tightening things up again with amending timings to stay home in place from 8pm-6am starting Wednesday and a Dh3000 dirham fine for not wearing a mask in public #COVID19 #UAE #EidAtHome,break   go   round   lockdown   uae   tighten   th   amend   time   stay   home   place   pm   start   wednesday   dh   dirham   fine   wear   mask   public   covid   uae   eidathom  ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,18-05-2020 23:52,This is what true leadership looks like. Tirelessly continuing to lead a nation during a world #pandemic despite the negativity & challenges from people. Staying adamant & true to the cause requires patience. Hereâs to true leaders ð HEP @ibusolih & Minister @abdulla_shahid ðð¼ https://twitter.com/abdulla_shahid/status/1262433742242451469Â â¦,true   leadership   look   like   tirelessli   continu   lead   nation   world   pandem   despit   neg   challeng   peopl   stay   adam   true   caus   requir   patienc   true   leader   hep   minist   http   twitter      abdulla   shahid   statu  ,-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,18-05-2020 23:52,"Hay what's up guys âThe effect in lockdown to my hear 
To my studio........ @ Kakdwip, West Bengal, India  https://www.instagram.com/p/CAVs9PPAbJz/?igshid=zwdjvm4jexyyÂ â¦",hay   guy   effect   lockdown   hear   studio   kakdwip   west   bengal   india   http   ww   instagram      p   cavsppabjz   igshid   zwdjvmjexyy  ,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,18-05-2020 23:52,"When is @sudhirchaudhary going to surrender?

Asking people to come to workplace to act as 'frontliners' despite knowing th fact that someone is  infected is nothing short of a malicious attempt to spread the #coronavirus
#CoronaZeehad #ZeeNews
#ZeemMaatKaSurrenderKab pic.twitter.com/Ak7Re65X0Y",go   surrend   ask   peopl   e   workplac   act   frontlin   despit   know   th   fact   someon   infect   noth   short   malici   attempt   spread   coronaviru   coronazeehad   zeenew   zeemmaatkasurrenderkab      twitter      akrexi  ,-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35,18-05-2020 23:52,As per current normal Inter state travelers have to undergo 14 days institutional quarantine. For now all the Facilities noted by government are occupied. Hence is this order of restrictions until 31st May,per   current   normal   inter   state   travel   undergo   day   institut   quarantin   facil   note   govern   occupi   henc   order   restrict   st   may  ,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36,18-05-2020 23:52,"Yuvraj Singh and Harbhajan Singh donate that Shahid Afridi Foundation whatever they could in the wake of the Wuhan Coronavirus crisis.
Bikhari to tum log pahle v the or always rhoge. 
Now Ab shyd Indian ko v smjh ayega kise donation dena chahiye kise nhe.  pic.twitter.com/FQ4zKBft17",yuvraj   sh   harbhajan   sh   donat   shahid   afridi   foundat   whatev   could   wake   wuhan   coronaviru   crisi   bikhari   tum   log   pahl   v   alway   rhoge   ab   shyd   indian   ko   v   smjh   ayega   kise   donat   dena   chahiy   kise   nhe      twitter      fqzkbft  ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,18-05-2020 23:51,As per current normal Inter state travelers have to undergo 14 days institutional quarantine. For now all the Facilities noted by government are occupied. Hence is this order of restrictions until 31st May,per   current   normal   inter   state   travel   undergo   day   institut   quarantin   facil   note   govern   occupi   henc   order   restrict   st   may  ,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
38,18-05-2020 23:51,As per current normal Inter state travelers have to undergo 14 days institutional quarantine. For now all the Facilities noted by government are occupied. Hence is this order of restrictions until 31st May,per   current   normal   inter   state   travel   undergo   day   institut   quarantin   facil   note   govern   occupi   henc   order   restrict   st   may  ,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39,18-05-2020 23:51,COVID can be controlled by good lifestyle.,covid   control   good   lifestyl  ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,18-05-2020 23:51,It is unfortunate ....whole world suffers drastically due delay in awareness by WHO regarding this pandemic.,unfortun   whole   world   suffer   drastic   due   delay   awar   regard   pandem  ,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
41,18-05-2020 23:50,"@sehgalsc_ozone 
The lockdown is an attempt 
To save lives 
Noteworthy to state
It was ozones way of life 
Long before world realise
Ozone stated..because life is precious . So dear doctor accept our hand in xtending this touch of yours in practical as we",lockdown   attempt   save   life   noteworthi   state   ozon   way   life   long   world   realis   ozon   state   life   preciou   dear   doctor   accept   hand   xtend   touch   practic   believ   life   preciou  ,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42,18-05-2020 23:50,"Yuvraj Singh and Harbhajan Singh donate that Shahid Afridi Foundation whatever they could in the wake of the Wuhan Coronavirus crisis.
Bikhari to tum log pahle v the or always rhoge. 
Now Ab shyd Indian ko v smjh ayega kise donation dena chahiye kise nhe.  pic.twitter.com/8rMOmeCsbg",yuvraj   sh   harbhajan   sh   donat   shahid   afridi   foundat   whatev   could   wake   wuhan   coronaviru   crisi   bikhari   tum   log   pahl   v   alway   rhoge   ab   shyd   indian   ko   v   smjh   ayega   kise   donat   dena   chahiy   kise   nhe      twitter      rmomecsbg  ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,18-05-2020 23:50,I understand with all this lockdown Internet speed is limited but still at least give 1 mbps plus connection speed on 4G @JioCare pic.twitter.com/d6jJBu9x7l,understand   lockdown   internet   speed   limit   still   least   give   mbp   plu   connect   speed   g      twitter      djjbuxl  ,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,18-05-2020 23:50,This I agree. TN govts sudden lockdown was the reason for Koyambedu cluster. ð¤¦ð½ââï¸,agre   tn   govt   sudden   lockdown   reason   koyambedu   cluster  ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,18-05-2020 23:50,"Hlo friends in lockdown take photos and upload on Twitter or insta just for timepass
#timepass #Covid_19 #staysafe #lockdown4guidelines #TheGreat
@manishk8417 pic.twitter.com/TkMCqtoO9T",hlo   friend   lockdown   take   photo   upload   twitter   insta   timepass   timepass   covid   staysaf   lockdownguidelin   thegreat      twitter      tkmcqtoot  ,-1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
46,18-05-2020 23:50,@airtelindia @Airtel_Presence Airtel gone to the dogs! Broadband not working.. Airtel Digital not working.. Customer care not available..& no response to complaint lodged expect a complaint number. Imagine tv not working for oldies at home during lockdown,airtel   gone   dog   broadband   work   airtel   digit   work   custom   care   avail   respons   plaint   lodg   expect   plaint   number   imagin   tv   work   oldi   home   lockdown   can   not   go  ,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47,18-05-2020 23:49,Al-Hamdulillah Punjab is winning against COVID-19 not any provinces.,al   hamdulillah   punjab   win   covid   provinc  ,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
48,18-05-2020 23:49,"And thanks to Supreme court, they have further eased down the lockdown.",thank   suprem   court   eas   lockdown  ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,18-05-2020 23:48,"NEW HOTBED of CORONA....
ZEE NEWS CORONA MARKAZ.
#ZeeNewsSealKaro pic.twitter.com/Ug2qvRz7DD",new   hotb   corona   zee   news   corona   markaz   zeenewssealkaro      twitter      ugqvrzdd  ,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,18-05-2020 23:48,"Finally he is a MLC
He was more worried to becom MLC to safe guard his CM chair than the pandemic in state
History will remember him as the worst #CMUddhavThackeray
And the biggest regret is he is son of The Bala Saheb
And yes there no glimpse of our Twitter star MLA @AUThackeray",final   mlc   worri   be   mlc   safe   guard   cm   chair   pandem   state   histori   rememb   worst   cmuddhavthackeray   biggest   regret   son   bala   saheb   ye   glimps   twitter   star   mla  ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
51,18-05-2020 23:48,"Watch news carefully when you do.
Have u seen Anurag Thakur??
During this situation/pandemic, Anurag Thakur used to convert it into Hindi (repeat) officially in every live conference.
So that all kind of people will understand and no rumours will spread or double meaning.
#End",watch   news   care   u   seen   anurag   thakur   situat   pandem   anurag   thakur   use   convert   hindi   repeat   offici   everi   live   confer   kind   peopl   understand   rumour   spread   doubl   mean   end  ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,18-05-2020 23:48,"Under the leadership of @aimim_national Chief Barrister @asadowaisi Sahab & @imAkbarOwaisi Sahab. 

AIMIM Shaikpet Corporator @MohdRashedFaraz received a call from a group of people. AIMIM Shaikpet Team Mr. Ikrama Reach there and handed over the Ration Kits.
#COVIDã¼19 #lockdown  pic.twitter.com/kIYNdsdQGe",leadership   chief   barrist   sahab   sahab   aimim   shaikpet   corpor   receiv   call   group   peopl   aimim   shaikpet   team   mr   ikrama   reach   hand   ration   kit   covid   lockdown      twitter      kiyndsdqg  ,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,18-05-2020 23:48,"Once more #BJP khergam Taluka team is Rocking, Arrange food package to the Needy, Covering Vad and Debarpada villages with lots of Blessingððð
#coronavirus
#Lockdown4
#lockdown_heros
@BJP4Gujarat @narendramodi @vijayrupanibjp @CRPaatil @Bjp4Navsari @jitu_vaghani @irvpaswan pic.twitter.com/FYaVbl7w5N â at Khergam",bjp   khergam   taluka   team   rock   arrang   food   packag   needi   cover   vad   debarpada   villag   lot   bless   coronaviru   lockdown   lockdown   hero      twitter      fyavblwn   khergam  ,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,18-05-2020 23:48,What did corona do to you?,corona  ,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,18-05-2020 23:48,"India is too big a country with too many people.

People are becoming restless after 50 days of lockdown.

All migrant workers are going back to home state by this weekend

If they carry virus to their villages, india will not be in a position to manage the problem",india   big   countri   mani   peopl   peopl   be   restless   day   lockdown   migrant   worker   go   back   home   state   weekend   carri   viru   villag   india   posit   manag   problem  ,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
56,18-05-2020 23:47,Inter state travelers have to undergo 14 days institutional quarantine. For now all the facilities are full. Hence is this order of restriction till 31st May.,inter   state   travel   undergo   day   institut   quarantin   facil   full   henc   order   restrict   till   st   may  ,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
57,18-05-2020 23:47,Beware! Three COYS of Central Industrial security Force (CISF) to be deployed in Mumbai on Tuesday to assist the Mumbai police in enforcing a stricter lockdown,bewar   three   coy   central   industri   secur   forc   cisf   deploy   mumbai   tuesday   assist   mumbai   polic   enforc   stricter   lockdown  ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,18-05-2020 23:47,"Companies, both large and small, are considering how this pandemic will affect supply networks, new product launches and employee well-being. Register at  https://www.npcindia.gov.in/NPC/User/webinar_registration?course_select_id=NTM=Â â¦ @NPC_INDIA_GOV @minmsme @DIPPGOI @SMEForumIndia @AIUIndia @NASSCOMCoEIoT @CIIAIIndia @ficci_india pic.twitter.com/5OuT7EdSWN",pani   larg   small   consid   pandem   affect   suppli   network   new   product   launch   employe   well   regist   http   ww   npcindia   gov   npc   user   webinar   registr   cours   select   id   ntm      twitter      outedswn  ,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,18-05-2020 23:47,"Many congratulations to all, during this Pandemic #COVID19 @lahoreqalandars management has proved it once again that it's the only franchise who is striving hard for the betterment of cricket in #Pakistan
@RealPCB_Live shld follow the footsteps of @atifnaeemrana @AJavedOfficial",mani   congratul   pandem   covid   manag   prove   franchis   strive   hard   better   cricket   pakistan   shld   follow   footstep  ,-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60,18-05-2020 23:46,lockdown npud,lockdown   npud  ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,18-05-2020 23:46,But what I personally feel is that if lockdown announced earlier then the situation  worsens even more.,person   feel   lockdown   announc   earlier   situat   worsen   even  ,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
62,18-05-2020 23:46,Lockdown been extended by 2 more hours just as we thought it was getting better here ð¤,lockdown   extend   hour   thought   get   better  ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,18-05-2020 23:46,"#Lockdown has been extended in Uttar Pradesh till 31st May: State Chief Secretary Rajendra Kumar Tiwari
@CMOfficeUP @myogiadityanath
#COVID19India pic.twitter.com/F6Z4zz5vXm",lockdown   extend   uttar   pradesh   till   st   may   state   chief   secretari   rajendra   kumar   tiwari   covidindia      twitter      fzzvxm  ,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
64,18-05-2020 23:46,Pleased to be a member @WHO Civil Society Working Group on #NCDs We call on Governments to declare harmful products like #tobacco & #alcohol as non-essential within pandemic response with restriction on availability & marketing @thePHFI @MoHFW_INDIA @DrAxelrod_WHO @drharshvardhan https://twitter.com/ncdalliance/status/1262416065071419393Â â¦,pleas   member   civil   societi   work   group   ncd   call   govern   declar   harm   product   like   tobacco   alcohol   non   essenti   within   pandem   respons   restrict   avail   market   http   twitter      ncdallianc   statu  ,-1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
65,18-05-2020 23:46,"Sir pls give me Aiims whatsapp no.because my 1year child  operation was oct-month in Aiims, last february month was check up date, but dr told me that you come in April month,in lockdown period how can possible go from Bls-Bbsr,old suggest me.  pic.twitter.com/CeQGQpfcPO",sir   pl   give   aiim   whatsapp   year   child   oper   oct   month   aiim   last   februari   month   check   date   dr   told   e   april   month   lockdown   period   possibl   go   bl   bbsr   old   suggest      twitter      ceqgqpfcpo  ,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,18-05-2020 23:46,"Mar 15 Dubai Gov announce Coronavirus Covid-19 Pandemic impetus package mostly for importers. For me 10% off my home DEWA bill.
Bills so far for 2020:
Jan AED 426.73
Feb AED 436.33
Mar AED 426.73
Apr AED 425.94
May AED 441.73

Game time ..spot the discount.",mar   dubai   gov   announc   coronaviru   covid   pandem   impetu   packag   mostli   import   home   dewa   bill   bill   far   jan   a   feb   a   mar   a   apr   a   may   a   game   time   spot   discount  ,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,18-05-2020 23:46,@TheVikasKhanna Can I get one drop of your blood after the pandemic is over. Will mix it with mine to try and become a good human being,get   one   drop   blood   pandem   mix   mine   tri   be   good   human  ,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
